,length,num_tokens,num_sentences,avg_sent_len,num_exclm_mark,ratio_q
449,0.12124463519313304,0.11515151515151516,0.125,0.06888412017167381,0.0,0.0
450,0.33047210300429186,0.37575757575757573,1.0,0.044047887960243955,1.0,0.0
451,0.26180257510729615,0.2,0.0,0.2618025751072961,0.0,0.0
452,0.286480686695279,0.3090909090909091,0.0,0.28648068669527893,0.0,0.0
453,0.13197424892703863,0.12121212121212122,0.0,0.13197424892703863,0.0,0.0
454,0.16416309012875535,0.16363636363636364,0.125,0.0946351931330472,0.0,0.0
455,0.08047210300429185,0.06060606060606061,0.0625,0.05793991416309013,0.0,0.0
456,0.35085836909871243,0.36363636363636365,0.0,0.35085836909871243,0.0,0.0
457,0.03755364806866953,0.030303030303030304,0.0,0.03755364806866952,0.0,0.0
458,0.13304721030042918,0.11515151515151516,0.0,0.13304721030042918,0.0,0.0
459,0.7778969957081545,0.7696969696969697,0.0625,0.5810085836909871,0.0,0.0
460,0.34120171673819744,0.3090909090909091,0.0,0.3412017167381974,0.0,0.0
461,0.18454935622317598,0.18787878787878787,0.0,0.18454935622317598,0.0,0.0
462,0.030042918454935622,0.030303030303030304,0.0,0.030042918454935622,0.0,0.0
463,0.1459227467811159,0.16363636363636364,0.0,0.1459227467811159,0.0,0.0
464,0.22639484978540772,0.21818181818181817,0.0,0.2263948497854077,0.0,0.0
465,0.5568669527896996,0.5636363636363636,0.25,0.23313917841814838,0.0,0.0
466,0.3626609442060086,0.3575757575757576,0.0,0.3626609442060086,0.0,0.0
467,0.1984978540772532,0.2,0.4375,0.052789699570815446,0.0,0.0
468,0.03969957081545064,0.03636363636363636,0.0,0.03969957081545064,0.0,0.0
469,0.1072961373390558,0.09090909090909091,0.0,0.1072961373390558,0.0,0.0
470,0.12124463519313304,0.11515151515151516,0.0,0.12124463519313303,0.0,0.0
471,0.08261802575107297,0.06060606060606061,0.0,0.08261802575107297,0.0,0.0
472,0.30364806866952787,0.2606060606060606,0.0,0.30364806866952787,0.0,0.0
