,length,num_tokens,num_sentences,avg_sent_len,num_exclm_mark,ratio_q
217,0.07255292201917858,0.06493506493506493,0.04712041884816754,0.14134790528233152,0.0,0.0
218,0.03591460104939388,0.03596403596403597,0.08376963350785341,0.03750133933354763,0.0,0.0
219,0.007327664193956938,0.008991008991008992,0.0,0.1493624772313297,0.0,0.0
220,0.036547855979735845,0.038461538461538464,0.031413612565445025,0.10070257611241218,0.04878048780487805,0.37144600366076874
221,0.0872987153971413,0.0924075924075924,0.06806282722513089,0.12060889929742388,0.0,0.0
222,0.03609553102949159,0.036463536463536464,0.0,0.7285974499089253,0.0,0.0
225,0.02641577709426452,0.027472527472527472,0.0,0.5336976320582878,0.0,0.0
226,0.4111633797720282,0.3991008991008991,0.2931937172774869,0.13990349279391556,0.3902439024390244,0.01761166396667438
227,0.03193414148724444,0.030969030969030968,0.03664921465968586,0.07581967213114754,0.0,0.11349739000745711
229,0.013750678487425366,0.013986013986013986,0.0,0.2786885245901639,0.0,0.0
230,0.06830106748688258,0.07042957042957043,0.05235602094240838,0.12021857923497267,0.024390243902439025,0.0
231,0.07445268681020445,0.08091908091908091,0.1099476439790576,0.06300712038416957,0.07317073170731707,0.0
232,0.008684639044689704,0.005994005994005994,0.0,0.1766848816029144,0.0,0.0
233,0.17296906097340328,0.16233766233766234,0.16753926701570682,0.10029254291549373,0.0,0.0
234,0.1329835353718111,0.13236763236763235,0.1099476439790576,0.11657559198542805,0.0,0.044412022176831045
235,0.005156504432784512,0.003996003996003996,0.005235602094240838,0.05009107468123861,0.0,0.0
236,0.15324769314275374,0.15384615384615385,0.10471204188481675,0.14181628935727297,0.07317073170731707,0.0
237,0.07345757191966709,0.07842157842157842,0.031413612565445025,0.2068696330991413,0.07317073170731707,0.0
238,0.01166998371630179,0.011488511488511488,0.0,0.23679417122040072,0.0,0.0
239,0.07228152704903203,0.07892107892107893,0.09424083769633508,0.07151759179369188,0.04878048780487805,0.2128076062639821
240,0.024335082323140945,0.024475524475524476,0.010471204188481676,0.16029143897996356,0.0,0.0
241,0.07951872625294011,0.07742257742257742,0.010471204188481676,0.5306618093503339,0.0,0.0
242,0.05237922923828479,0.05444555444555445,0.06282722513089005,0.07622250245201065,0.0,0.0
244,0.07879500633254931,0.07292707292707293,0.005235602094240838,0.7914389799635702,0.0,0.5107382550335571
246,0.2914781979373982,0.2837162837162837,0.5863874345549738,0.046536744201041313,0.24390243902439024,0.0
247,0.01166998371630179,0.00999000999000999,0.0,0.23679417122040072,0.0,0.0
